date_snapshot,entrepot_id,entrepot_nom,store_id,store_city,product_id,product_name,categorie,capacite_totale,stock_actuel,seuil_min,seuil_max,taux_occupation_pct,rupture_stock,surstock,rotation_stock_j
2025-04-21,E07,Bordeaux-Centre,S07,Bordeaux,P006,T-shirt homme,Textile,22000,1500,39,1834,6.82,Non,Non,19.6
2025-04-21,E07,Bordeaux-Centre,S07,Bordeaux,P007,Jeans,Textile,22000,317,57,513,1.44,Non,Non,8.2
2025-04-21,E07,Bordeaux-Centre,S07,Bordeaux,P008,Smartphone,Électronique,22000,527,59,1505,2.4,Non,Non,4.5
2025-04-21,E07,Bordeaux-Centre,S07,Bordeaux,P009,TV 4K,Électronique,22000,461,40,1151,2.1,Non,Non,29.0
2025-04-21,E07,Bordeaux-Centre,S07,Bordeaux,P010,Casque audio,Électronique,22000,1352,44,1487,6.15,Non,Oui,18.9
2025-04-21,E08,Nantes-Atlantique,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,24000,13,71,698,0.05,Oui,Non,2.5
2025-04-21,E08,Nantes-Atlantique,S08,Nantes,P002,Riz 1kg,Alimentaire,24000,402,82,1515,1.68,Non,Non,19.6
2025-04-21,E08,Nantes-Atlantique,S08,Nantes,P003,Pâtes 500g,Alimentaire,24000,716,29,1516,2.98,Non,Non,2.8
2025-04-21,E08,Nantes-Atlantique,S08,Nantes,P004,Shampoing,Droguerie,24000,589,73,676,2.45,Non,Non,23.1
2025-04-21,E08,Nantes-Atlantique,S08,Nantes,P005,Lessive,Droguerie,24000,150,42,592,0.62,Non,Non,21.2
2025-04-21,E08,Nantes-Atlantique,S08,Nantes,P006,T-shirt homme,Textile,24000,1223,99,1695,5.1,Non,Non,21.9
2025-04-21,E08,Nantes-Atlantique,S08,Nantes,P007,Jeans,Textile,24000,528,95,906,2.2,Non,Non,15.0
2025-04-21,E08,Nantes-Atlantique,S08,Nantes,P008,Smartphone,Électronique,24000,82,46,1441,0.34,Non,Non,6.5
2025-04-21,E08,Nantes-Atlantique,S08,Nantes,P009,TV 4K,Électronique,24000,635,43,1101,2.65,Non,Non,9.0
2025-04-21,E08,Nantes-Atlantique,S08,Nantes,P010,Casque audio,Électronique,24000,0,77,1086,0.0,Oui,Non,23.6
2025-04-28,E01,Paris-Rungis,S01,Paris,P001,Lait demi-écrémé,Alimentaire,50000,52,83,1383,0.1,Oui,Non,13.9
2025-04-28,E01,Paris-Rungis,S01,Paris,P002,Riz 1kg,Alimentaire,50000,263,88,1351,0.53,Non,Non,23.5
2025-04-28,E01,Paris-Rungis,S01,Paris,P003,Pâtes 500g,Alimentaire,50000,5,60,634,0.01,Oui,Non,21.1
2025-04-28,E01,Paris-Rungis,S01,Paris,P004,Shampoing,Droguerie,50000,658,80,1346,1.32,Non,Non,3.2
2025-04-28,E01,Paris-Rungis,S01,Paris,P005,Lessive,Droguerie,50000,482,97,646,0.96,Non,Non,19.3
2025-04-28,E01,Paris-Rungis,S01,Paris,P006,T-shirt homme,Textile,50000,183,91,1231,0.37,Non,Non,15.0
2025-04-28,E01,Paris-Rungis,S01,Paris,P007,Jeans,Textile,50000,340,50,1846,0.68,Non,Non,26.1
2025-04-28,E01,Paris-Rungis,S01,Paris,P008,Smartphone,Électronique,50000,160,95,1210,0.32,Non,Non,8.8
2025-04-28,E01,Paris-Rungis,S01,Paris,P009,TV 4K,Électronique,50000,261,69,894,0.52,Non,Non,2.1
2025-04-28,E01,Paris-Rungis,S01,Paris,P010,Casque audio,Électronique,50000,1627,29,1643,3.25,Non,Oui,11.3
2025-04-28,E02,Lyon-Sud,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,35000,709,20,1205,2.03,Non,Non,16.8
2025-04-28,E02,Lyon-Sud,S02,Lyon,P002,Riz 1kg,Alimentaire,35000,1508,30,1992,4.31,Non,Non,24.4
2025-04-28,E02,Lyon-Sud,S02,Lyon,P003,Pâtes 500g,Alimentaire,35000,533,61,1425,1.52,Non,Non,8.9
2025-04-28,E02,Lyon-Sud,S02,Lyon,P004,Shampoing,Droguerie,35000,749,99,1303,2.14,Non,Non,8.2
2025-04-28,E02,Lyon-Sud,S02,Lyon,P005,Lessive,Droguerie,35000,96,34,1315,0.27,Non,Non,19.8
2025-04-28,E02,Lyon-Sud,S02,Lyon,P006,T-shirt homme,Textile,35000,25,80,505,0.07,Oui,Non,9.3
2025-04-28,E02,Lyon-Sud,S02,Lyon,P007,Jeans,Textile,35000,913,95,1003,2.61,Non,Oui,25.0
2025-04-28,E02,Lyon-Sud,S02,Lyon,P008,Smartphone,Électronique,35000,637,21,1968,1.82,Non,Non,10.2
2025-04-28,E02,Lyon-Sud,S02,Lyon,P009,TV 4K,Électronique,35000,552,59,740,1.58,Non,Non,9.0
2025-04-28,E02,Lyon-Sud,S02,Lyon,P010,Casque audio,Électronique,35000,618,22,1009,1.77,Non,Non,27.8
2025-04-28,E03,Marseille-Port,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,30000,182,89,806,0.61,Non,Non,3.4
2025-04-28,E03,Marseille-Port,S03,Marseille,P002,Riz 1kg,Alimentaire,30000,214,89,549,0.71,Non,Non,18.1
2025-04-28,E03,Marseille-Port,S03,Marseille,P003,Pâtes 500g,Alimentaire,30000,785,70,828,2.62,Non,Oui,28.3
2025-04-28,E03,Marseille-Port,S03,Marseille,P004,Shampoing,Droguerie,30000,526,25,988,1.75,Non,Non,11.8
2025-04-28,E03,Marseille-Port,S03,Marseille,P005,Lessive,Droguerie,30000,817,89,1635,2.72,Non,Non,20.9
2025-04-28,E03,Marseille-Port,S03,Marseille,P006,T-shirt homme,Textile,30000,1420,55,1786,4.73,Non,Non,22.6
2025-04-28,E03,Marseille-Port,S03,Marseille,P007,Jeans,Textile,30000,1106,76,1593,3.69,Non,Non,1.4
2025-04-28,E03,Marseille-Port,S03,Marseille,P008,Smartphone,Électronique,30000,322,70,1158,1.07,Non,Non,18.6
2025-04-28,E03,Marseille-Port,S03,Marseille,P009,TV 4K,Électronique,30000,391,63,685,1.3,Non,Non,9.2
2025-04-28,E03,Marseille-Port,S03,Marseille,P010,Casque audio,Électronique,30000,1229,75,1952,4.1,Non,Non,7.0
2025-04-28,E04,Lille-Nord,S04,Lille,P001,Lait demi-écrémé,Alimentaire,28000,484,46,1979,1.73,Non,Non,10.9
2025-04-28,E04,Lille-Nord,S04,Lille,P002,Riz 1kg,Alimentaire,28000,204,73,770,0.73,Non,Non,2.6
2025-04-28,E04,Lille-Nord,S04,Lille,P003,Pâtes 500g,Alimentaire,28000,959,44,1738,3.43,Non,Non,9.7
2025-04-28,E04,Lille-Nord,S04,Lille,P004,Shampoing,Droguerie,28000,1038,22,1530,3.71,Non,Non,27.1
2025-04-28,E04,Lille-Nord,S04,Lille,P005,Lessive,Droguerie,28000,87,75,1498,0.31,Non,Non,15.7
2025-04-28,E04,Lille-Nord,S04,Lille,P006,T-shirt homme,Textile,28000,989,97,1643,3.53,Non,Non,29.8
2025-04-28,E04,Lille-Nord,S04,Lille,P007,Jeans,Textile,28000,344,25,1721,1.23,Non,Non,2.2
2025-04-28,E04,Lille-Nord,S04,Lille,P008,Smartphone,Électronique,28000,1432,35,1727,5.11,Non,Non,18.8
2025-04-28,E04,Lille-Nord,S04,Lille,P009,TV 4K,Électronique,28000,1684,89,1980,6.01,Non,Non,21.1
2025-04-28,E04,Lille-Nord,S04,Lille,P010,Casque audio,Électronique,28000,80,56,955,0.29,Non,Non,3.7
2025-04-28,E05,Toulouse-Ouest,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,25000,775,38,1298,3.1,Non,Non,3.9
2025-04-28,E05,Toulouse-Ouest,S05,Toulouse,P002,Riz 1kg,Alimentaire,25000,564,62,1600,2.26,Non,Non,17.1
2025-04-28,E05,Toulouse-Ouest,S05,Toulouse,P003,Pâtes 500g,Alimentaire,25000,351,91,596,1.4,Non,Non,5.7
2025-04-28,E05,Toulouse-Ouest,S05,Toulouse,P004,Shampoing,Droguerie,25000,190,71,993,0.76,Non,Non,20.1
2025-04-28,E05,Toulouse-Ouest,S05,Toulouse,P005,Lessive,Droguerie,25000,1343,34,1716,5.37,Non,Non,12.7
2025-04-28,E05,Toulouse-Ouest,S05,Toulouse,P006,T-shirt homme,Textile,25000,1400,57,1431,5.6,Non,Oui,20.5
2025-04-28,E05,Toulouse-Ouest,S05,Toulouse,P007,Jeans,Textile,25000,18,40,800,0.07,Oui,Non,10.1
2025-04-28,E05,Toulouse-Ouest,S05,Toulouse,P008,Smartphone,Électronique,25000,1388,96,1463,5.55,Non,Oui,1.2
2025-04-28,E05,Toulouse-Ouest,S05,Toulouse,P009,TV 4K,Électronique,25000,744,81,1058,2.98,Non,Non,21.6
2025-04-28,E05,Toulouse-Ouest,S05,Toulouse,P010,Casque audio,Électronique,25000,1429,57,1483,5.72,Non,Oui,28.8
2025-04-28,E06,Nice-Est,S06,Nice,P001,Lait demi-écrémé,Alimentaire,20000,1390,27,1589,6.95,Non,Non,26.9
2025-04-28,E06,Nice-Est,S06,Nice,P002,Riz 1kg,Alimentaire,20000,402,37,1811,2.01,Non,Non,3.3
2025-04-28,E06,Nice-Est,S06,Nice,P003,Pâtes 500g,Alimentaire,20000,799,28,1092,4.0,Non,Non,22.6
2025-04-28,E06,Nice-Est,S06,Nice,P004,Shampoing,Droguerie,20000,694,99,1672,3.47,Non,Non,22.1
2025-04-28,E06,Nice-Est,S06,Nice,P005,Lessive,Droguerie,20000,862,93,1057,4.31,Non,Non,26.4
2025-04-28,E06,Nice-Est,S06,Nice,P006,T-shirt homme,Textile,20000,835,82,1293,4.17,Non,Non,4.8
2025-04-28,E06,Nice-Est,S06,Nice,P007,Jeans,Textile,20000,254,72,868,1.27,Non,Non,10.5
2025-04-28,E06,Nice-Est,S06,Nice,P008,Smartphone,Électronique,20000,5,93,1269,0.03,Oui,Non,11.5
2025-04-28,E06,Nice-Est,S06,Nice,P009,TV 4K,Électronique,20000,767,21,782,3.84,Non,Oui,12.1
2025-04-28,E06,Nice-Est,S06,Nice,P010,Casque audio,Électronique,20000,33,88,1116,0.17,Oui,Non,4.8
2025-04-28,E07,Bordeaux-Centre,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,22000,918,82,1637,4.17,Non,Non,1.2
2025-04-28,E07,Bordeaux-Centre,S07,Bordeaux,P002,Riz 1kg,Alimentaire,22000,821,69,1558,3.73,Non,Non,2.4
2025-04-28,E07,Bordeaux-Centre,S07,Bordeaux,P003,Pâtes 500g,Alimentaire,22000,484,26,1305,2.2,Non,Non,2.2
2025-04-28,E07,Bordeaux-Centre,S07,Bordeaux,P004,Shampoing,Droguerie,22000,444,70,988,2.02,Non,Non,25.0
2025-04-28,E07,Bordeaux-Centre,S07,Bordeaux,P005,Lessive,Droguerie,22000,132,67,590,0.6,Non,Non,22.2
2025-04-28,E07,Bordeaux-Centre,S07,Bordeaux,P006,T-shirt homme,Textile,22000,1296,31,1825,5.89,Non,Non,13.4
2025-04-28,E07,Bordeaux-Centre,S07,Bordeaux,P007,Jeans,Textile,22000,1116,21,1777,5.07,Non,Non,18.0
2025-04-28,E07,Bordeaux-Centre,S07,Bordeaux,P008,Smartphone,Électronique,22000,600,21,943,2.73,Non,Non,2.3
2025-04-28,E07,Bordeaux-Centre,S07,Bordeaux,P009,TV 4K,Électronique,22000,60,35,837,0.27,Non,Non,24.4
2025-04-28,E07,Bordeaux-Centre,S07,Bordeaux,P010,Casque audio,Électronique,22000,59,50,1808,0.27,Non,Non,5.2
2025-04-28,E08,Nantes-Atlantique,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,24000,268,37,547,1.12,Non,Non,10.8
2025-04-28,E08,Nantes-Atlantique,S08,Nantes,P002,Riz 1kg,Alimentaire,24000,759,45,1442,3.16,Non,Non,17.5
2025-04-28,E08,Nantes-Atlantique,S08,Nantes,P003,Pâtes 500g,Alimentaire,24000,473,96,1250,1.97,Non,Non,25.9
2025-04-28,E08,Nantes-Atlantique,S08,Nantes,P004,Shampoing,Droguerie,24000,1688,93,1829,7.03,Non,Oui,6.4
2025-04-28,E08,Nantes-Atlantique,S08,Nantes,P005,Lessive,Droguerie,24000,50,70,585,0.21,Oui,Non,19.1
2025-04-28,E08,Nantes-Atlantique,S08,Nantes,P006,T-shirt homme,Textile,24000,88,88,1381,0.37,Non,Non,4.9
2025-04-28,E08,Nantes-Atlantique,S08,Nantes,P007,Jeans,Textile,24000,1009,79,1214,4.2,Non,Non,28.1
2025-04-28,E08,Nantes-Atlantique,S08,Nantes,P008,Smartphone,Électronique,24000,559,61,1027,2.33,Non,Non,29.5
2025-04-28,E08,Nantes-Atlantique,S08,Nantes,P009,TV 4K,Électronique,24000,44,95,780,0.18,Oui,Non,10.3
2025-04-28,E08,Nantes-Atlantique,S08,Nantes,P010,Casque audio,Électronique,24000,576,91,1738,2.4,Non,Non,21.1
2025-05-05,E01,Paris-Rungis,S01,Paris,P001,Lait demi-écrémé,Alimentaire,50000,526,62,961,1.05,Non,Non,3.6
2025-05-05,E01,Paris-Rungis,S01,Paris,P002,Riz 1kg,Alimentaire,50000,123,91,533,0.25,Non,Non,21.8
2025-05-05,E01,Paris-Rungis,S01,Paris,P003,Pâtes 500g,Alimentaire,50000,712,96,1297,1.42,Non,Non,19.2
2025-05-05,E01,Paris-Rungis,S01,Paris,P004,Shampoing,Droguerie,50000,290,87,932,0.58,Non,Non,26.7
2025-05-05,E01,Paris-Rungis,S01,Paris,P005,Lessive,Droguerie,50000,815,56,1176,1.63,Non,Non,29.4
2025-05-05,E01,Paris-Rungis,S01,Paris,P006,T-shirt homme,Textile,50000,611,40,843,1.22,Non,Non,24.0
2025-05-05,E01,Paris-Rungis,S01,Paris,P007,Jeans,Textile,50000,126,67,805,0.25,Non,Non,15.3
2025-05-05,E01,Paris-Rungis,S01,Paris,P008,Smartphone,Électronique,50000,322,83,607,0.64,Non,Non,21.3
2025-05-05,E01,Paris-Rungis,S01,Paris,P009,TV 4K,Électronique,50000,240,68,524,0.48,Non,Non,29.1
2025-05-05,E01,Paris-Rungis,S01,Paris,P010,Casque audio,Électronique,50000,430,72,710,0.86,Non,Non,25.4
2025-05-05,E02,Lyon-Sud,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,35000,866,59,1609,2.47,Non,Non,1.9
2025-05-05,E02,Lyon-Sud,S02,Lyon,P002,Riz 1kg,Alimentaire,35000,919,21,1106,2.63,Non,Non,26.0
2025-05-05,E02,Lyon-Sud,S02,Lyon,P003,Pâtes 500g,Alimentaire,35000,831,39,1363,2.37,Non,Non,1.5
2025-05-05,E02,Lyon-Sud,S02,Lyon,P004,Shampoing,Droguerie,35000,128,45,1223,0.37,Non,Non,11.6
2025-05-05,E02,Lyon-Sud,S02,Lyon,P005,Lessive,Droguerie,35000,72,66,555,0.21,Non,Non,11.9
2025-05-05,E02,Lyon-Sud,S02,Lyon,P006,T-shirt homme,Textile,35000,8,45,1894,0.02,Oui,Non,3.0
2025-05-05,E02,Lyon-Sud,S02,Lyon,P007,Jeans,Textile,35000,1486,49,1891,4.25,Non,Non,19.4
2025-05-05,E02,Lyon-Sud,S02,Lyon,P008,Smartphone,Électronique,35000,1017,31,1366,2.91,Non,Non,24.5
2025-05-05,E02,Lyon-Sud,S02,Lyon,P009,TV 4K,Électronique,35000,110,60,1366,0.31,Non,Non,11.1
2025-05-05,E02,Lyon-Sud,S02,Lyon,P010,Casque audio,Électronique,35000,126,76,1671,0.36,Non,Non,11.8
2025-05-05,E03,Marseille-Port,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,30000,618,42,1023,2.06,Non,Non,3.2
2025-05-05,E03,Marseille-Port,S03,Marseille,P002,Riz 1kg,Alimentaire,30000,668,51,1709,2.23,Non,Non,9.9
2025-05-05,E03,Marseille-Port,S03,Marseille,P003,Pâtes 500g,Alimentaire,30000,115,92,1043,0.38,Non,Non,21.6
2025-05-05,E03,Marseille-Port,S03,Marseille,P004,Shampoing,Droguerie,30000,1526,53,1998,5.09,Non,Non,11.6
2025-05-05,E03,Marseille-Port,S03,Marseille,P005,Lessive,Droguerie,30000,1662,32,1892,5.54,Non,Non,10.3
2025-05-05,E03,Marseille-Port,S03,Marseille,P006,T-shirt homme,Textile,30000,111,79,1695,0.37,Non,Non,10.3
2025-05-05,E03,Marseille-Port,S03,Marseille,P007,Jeans,Textile,30000,586,78,752,1.95,Non,Non,28.1
2025-05-05,E03,Marseille-Port,S03,Marseille,P008,Smartphone,Électronique,30000,1074,30,1816,3.58,Non,Non,19.5
2025-05-05,E03,Marseille-Port,S03,Marseille,P009,TV 4K,Électronique,30000,890,88,1314,2.97,Non,Non,29.0
2025-05-05,E03,Marseille-Port,S03,Marseille,P010,Casque audio,Électronique,30000,828,58,1971,2.76,Non,Non,17.8
2025-05-05,E04,Lille-Nord,S04,Lille,P001,Lait demi-écrémé,Alimentaire,28000,795,74,1176,2.84,Non,Non,26.7
2025-05-05,E04,Lille-Nord,S04,Lille,P002,Riz 1kg,Alimentaire,28000,199,90,981,0.71,Non,Non,26.6
2025-05-05,E04,Lille-Nord,S04,Lille,P003,Pâtes 500g,Alimentaire,28000,540,97,1513,1.93,Non,Non,19.2
2025-05-05,E04,Lille-Nord,S04,Lille,P004,Shampoing,Droguerie,28000,810,91,1442,2.89,Non,Non,16.9
2025-05-05,E04,Lille-Nord,S04,Lille,P005,Lessive,Droguerie,28000,959,20,1266,3.43,Non,Non,2.4
2025-05-05,E04,Lille-Nord,S04,Lille,P006,T-shirt homme,Textile,28000,763,43,997,2.73,Non,Non,21.1
2025-05-05,E04,Lille-Nord,S04,Lille,P007,Jeans,Textile,28000,181,80,1997,0.65,Non,Non,16.7
2025-05-05,E04,Lille-Nord,S04,Lille,P008,Smartphone,Électronique,28000,102,51,512,0.36,Non,Non,17.3
2025-05-05,E04,Lille-Nord,S04,Lille,P009,TV 4K,Électronique,28000,368,40,552,1.31,Non,Non,13.5
2025-05-05,E04,Lille-Nord,S04,Lille,P010,Casque audio,Électronique,28000,194,50,944,0.69,Non,Non,25.7
2025-05-05,E05,Toulouse-Ouest,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,25000,1446,38,1913,5.78,Non,Non,18.5
2025-05-05,E05,Toulouse-Ouest,S05,Toulouse,P002,Riz 1kg,Alimentaire,25000,805,81,935,3.22,Non,Non,20.8
2025-05-05,E05,Toulouse-Ouest,S05,Toulouse,P003,Pâtes 500g,Alimentaire,25000,829,46,1658,3.32,Non,Non,9.4
2025-05-05,E05,Toulouse-Ouest,S05,Toulouse,P004,Shampoing,Droguerie,25000,574,25,881,2.3,Non,Non,27.7
2025-05-05,E05,Toulouse-Ouest,S05,Toulouse,P005,Lessive,Droguerie,25000,781,61,991,3.12,Non,Non,5.8
2025-05-05,E05,Toulouse-Ouest,S05,Toulouse,P006,T-shirt homme,Textile,25000,770,70,1442,3.08,Non,Non,18.9
2025-05-05,E05,Toulouse-Ouest,S05,Toulouse,P007,Jeans,Textile,25000,382,95,1836,1.53,Non,Non,8.5
2025-05-05,E05,Toulouse-Ouest,S05,Toulouse,P008,Smartphone,Électronique,25000,484,76,1469,1.94,Non,Non,19.0
2025-05-05,E05,Toulouse-Ouest,S05,Toulouse,P009,TV 4K,Électronique,25000,738,40,958,2.95,Non,Non,16.5
2025-05-05,E05,Toulouse-Ouest,S05,Toulouse,P010,Casque audio,Électronique,25000,288,63,1834,1.15,Non,Non,2.4
2025-05-05,E06,Nice-Est,S06,Nice,P001,Lait demi-écrémé,Alimentaire,20000,373,50,1904,1.86,Non,Non,1.6
2025-05-05,E06,Nice-Est,S06,Nice,P002,Riz 1kg,Alimentaire,20000,705,32,1014,3.52,Non,Non,29.8
2025-05-05,E06,Nice-Est,S06,Nice,P003,Pâtes 500g,Alimentaire,20000,1263,28,1366,6.31,Non,Oui,6.5
2025-05-05,E06,Nice-Est,S06,Nice,P004,Shampoing,Droguerie,20000,571,42,1557,2.85,Non,Non,9.5
2025-05-05,E06,Nice-Est,S06,Nice,P005,Lessive,Droguerie,20000,1013,47,1108,5.07,Non,Oui,20.1
2025-05-05,E06,Nice-Est,S06,Nice,P006,T-shirt homme,Textile,20000,1075,97,1710,5.38,Non,Non,5.3
2025-05-05,E06,Nice-Est,S06,Nice,P007,Jeans,Textile,20000,494,97,518,2.47,Non,Oui,10.6
2025-05-05,E06,Nice-Est,S06,Nice,P008,Smartphone,Électronique,20000,336,61,672,1.68,Non,Non,25.4
2025-05-05,E06,Nice-Est,S06,Nice,P009,TV 4K,Électronique,20000,398,63,759,1.99,Non,Non,2.7
2025-05-05,E06,Nice-Est,S06,Nice,P010,Casque audio,Électronique,20000,893,76,1162,4.46,Non,Non,17.5
2025-05-05,E07,Bordeaux-Centre,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,22000,142,97,1774,0.65,Non,Non,6.9
2025-05-05,E07,Bordeaux-Centre,S07,Bordeaux,P002,Riz 1kg,Alimentaire,22000,30,48,754,0.14,Oui,Non,1.1
2025-05-05,E07,Bordeaux-Centre,S07,Bordeaux,P003,Pâtes 500g,Alimentaire,22000,503,70,1082,2.29,Non,Non,7.2
2025-05-05,E07,Bordeaux-Centre,S07,Bordeaux,P004,Shampoing,Droguerie,22000,792,39,877,3.6,Non,Oui,23.0
2025-05-05,E07,Bordeaux-Centre,S07,Bordeaux,P005,Lessive,Droguerie,22000,1595,100,1984,7.25,Non,Non,5.4
2025-05-05,E07,Bordeaux-Centre,S07,Bordeaux,P006,T-shirt homme,Textile,22000,920,36,1509,4.18,Non,Non,14.6
2025-05-05,E07,Bordeaux-Centre,S07,Bordeaux,P007,Jeans,Textile,22000,77,47,917,0.35,Non,Non,13.0
2025-05-05,E07,Bordeaux-Centre,S07,Bordeaux,P008,Smartphone,Électronique,22000,69,84,1933,0.31,Oui,Non,28.7
2025-05-05,E07,Bordeaux-Centre,S07,Bordeaux,P009,TV 4K,Électronique,22000,979,71,1111,4.45,Non,Non,1.8
2025-05-05,E07,Bordeaux-Centre,S07,Bordeaux,P010,Casque audio,Électronique,22000,106,76,507,0.48,Non,Non,17.2
2025-05-05,E08,Nantes-Atlantique,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,24000,387,26,987,1.61,Non,Non,24.1
2025-05-05,E08,Nantes-Atlantique,S08,Nantes,P002,Riz 1kg,Alimentaire,24000,641,62,1758,2.67,Non,Non,5.9
2025-05-05,E08,Nantes-Atlantique,S08,Nantes,P003,Pâtes 500g,Alimentaire,24000,277,84,1123,1.15,Non,Non,19.3
2025-05-05,E08,Nantes-Atlantique,S08,Nantes,P004,Shampoing,Droguerie,24000,1687,30,1990,7.03,Non,Non,2.1
2025-05-05,E08,Nantes-Atlantique,S08,Nantes,P005,Lessive,Droguerie,24000,609,80,1950,2.54,Non,Non,22.1
2025-05-05,E08,Nantes-Atlantique,S08,Nantes,P006,T-shirt homme,Textile,24000,553,36,1515,2.3,Non,Non,1.5
2025-05-05,E08,Nantes-Atlantique,S08,Nantes,P007,Jeans,Textile,24000,751,75,1469,3.13,Non,Non,15.7
2025-05-05,E08,Nantes-Atlantique,S08,Nantes,P008,Smartphone,Électronique,24000,860,74,1428,3.58,Non,Non,5.0
2025-05-05,E08,Nantes-Atlantique,S08,Nantes,P009,TV 4K,Électronique,24000,431,92,504,1.8,Non,Non,27.9
2025-05-05,E08,Nantes-Atlantique,S08,Nantes,P010,Casque audio,Électronique,24000,40,40,528,0.17,Non,Non,8.1
2025-05-12,E01,Paris-Rungis,S01,Paris,P001,Lait demi-écrémé,Alimentaire,50000,824,71,890,1.65,Non,Oui,15.7
2025-05-12,E01,Paris-Rungis,S01,Paris,P002,Riz 1kg,Alimentaire,50000,1734,65,1799,3.47,Non,Oui,24.0
2025-05-12,E01,Paris-Rungis,S01,Paris,P003,Pâtes 500g,Alimentaire,50000,843,71,1037,1.69,Non,Non,22.1
2025-05-12,E01,Paris-Rungis,S01,Paris,P004,Shampoing,Droguerie,50000,917,56,1674,1.83,Non,Non,8.8
2025-05-12,E01,Paris-Rungis,S01,Paris,P005,Lessive,Droguerie,50000,1322,96,1494,2.64,Non,Non,18.0
2025-05-12,E01,Paris-Rungis,S01,Paris,P006,T-shirt homme,Textile,50000,445,33,1570,0.89,Non,Non,29.4
2025-05-12,E01,Paris-Rungis,S01,Paris,P007,Jeans,Textile,50000,992,93,1891,1.98,Non,Non,22.7
2025-05-12,E01,Paris-Rungis,S01,Paris,P008,Smartphone,Électronique,50000,568,89,1950,1.14,Non,Non,25.4
2025-05-12,E01,Paris-Rungis,S01,Paris,P009,TV 4K,Électronique,50000,263,96,658,0.53,Non,Non,18.4
2025-05-12,E01,Paris-Rungis,S01,Paris,P010,Casque audio,Électronique,50000,70,84,1375,0.14,Oui,Non,18.1
2025-05-12,E02,Lyon-Sud,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,35000,642,99,1145,1.83,Non,Non,1.4
2025-05-12,E02,Lyon-Sud,S02,Lyon,P002,Riz 1kg,Alimentaire,35000,1438,56,1723,4.11,Non,Non,24.2
2025-05-12,E02,Lyon-Sud,S02,Lyon,P003,Pâtes 500g,Alimentaire,35000,426,46,792,1.22,Non,Non,23.5
2025-05-12,E02,Lyon-Sud,S02,Lyon,P004,Shampoing,Droguerie,35000,443,75,1107,1.27,Non,Non,4.7
2025-05-12,E02,Lyon-Sud,S02,Lyon,P005,Lessive,Droguerie,35000,526,48,1709,1.5,Non,Non,26.9
2025-05-12,E02,Lyon-Sud,S02,Lyon,P006,T-shirt homme,Textile,35000,103,32,767,0.29,Non,Non,5.6
2025-05-12,E02,Lyon-Sud,S02,Lyon,P007,Jeans,Textile,35000,1441,90,1699,4.12,Non,Non,28.1
2025-05-12,E02,Lyon-Sud,S02,Lyon,P008,Smartphone,Électronique,35000,152,88,1833,0.43,Non,Non,20.2
2025-05-12,E02,Lyon-Sud,S02,Lyon,P009,TV 4K,Électronique,35000,590,33,1174,1.69,Non,Non,17.3
2025-05-12,E02,Lyon-Sud,S02,Lyon,P010,Casque audio,Électronique,35000,257,63,966,0.73,Non,Non,1.5
2025-05-12,E03,Marseille-Port,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,30000,701,29,873,2.34,Non,Non,14.1
2025-05-12,E03,Marseille-Port,S03,Marseille,P002,Riz 1kg,Alimentaire,30000,197,40,781,0.66,Non,Non,24.7
2025-05-12,E03,Marseille-Port,S03,Marseille,P003,Pâtes 500g,Alimentaire,30000,1874,87,1940,6.25,Non,Oui,9.8
2025-05-12,E03,Marseille-Port,S03,Marseille,P004,Shampoing,Droguerie,30000,353,83,1114,1.18,Non,Non,25.0
2025-05-12,E03,Marseille-Port,S03,Marseille,P005,Lessive,Droguerie,30000,814,40,1198,2.71,Non,Non,21.7
2025-05-12,E03,Marseille-Port,S03,Marseille,P006,T-shirt homme,Textile,30000,1006,84,1925,3.35,Non,Non,2.9
2025-05-12,E03,Marseille-Port,S03,Marseille,P007,Jeans,Textile,30000,1077,85,1526,3.59,Non,Non,5.1
2025-05-12,E03,Marseille-Port,S03,Marseille,P008,Smartphone,Électronique,30000,461,36,919,1.54,Non,Non,16.2
2025-05-12,E03,Marseille-Port,S03,Marseille,P009,TV 4K,Électronique,30000,989,89,1829,3.3,Non,Non,2.7
2025-05-12,E03,Marseille-Port,S03,Marseille,P010,Casque audio,Électronique,30000,138,89,1094,0.46,Non,Non,12.3
2025-05-12,E04,Lille-Nord,S04,Lille,P001,Lait demi-écrémé,Alimentaire,28000,157,26,1287,0.56,Non,Non,29.6
2025-05-12,E04,Lille-Nord,S04,Lille,P002,Riz 1kg,Alimentaire,28000,1481,45,1929,5.29,Non,Non,8.4
