order_id,supplier_id,supplier_name,pays_origine,categorie,product_id,product_name,date_commande,date_livraison,delai_prevu_j,delai_reel_j,retard_j,quantite_commandee,prix_unitaire,montant_total,taux_fiabilite,conformite_qualite
ORD00835,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-12-30,2026-01-23,25,24,0,1901,142.3,270512.3,0.97,Oui
ORD00836,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-04-12,2025-04-19,4,7,3,987,252.53,249247.11,0.93,Oui
ORD00837,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-06-06,2025-07-02,25,26,1,1053,177.33,186728.49,0.79,Oui
ORD00838,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-07-01,2025-07-15,10,14,4,669,106.67,71362.23,0.99,Oui
ORD00839,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-11-17,2025-11-20,2,3,1,1849,174.53,322705.97,1.0,Non
ORD00840,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-05-24,2025-06-18,25,25,0,360,154.13,55486.8,0.85,Oui
ORD00841,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-09-24,2025-10-12,14,18,4,1304,392.78,512185.12,0.92,Oui
ORD00842,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-03-20,2025-04-09,18,20,2,689,409.43,282097.27,0.83,Oui
ORD00843,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-12-01,2025-12-07,6,6,0,1239,243.84,302117.76,0.95,Oui
ORD00844,F005,CleanHome,France,Droguerie,P005,Lessive,2025-12-19,2025-12-26,3,7,4,1890,235.95,445945.5,0.78,Non
ORD00845,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-12-02,2025-12-09,4,7,3,1928,71.54,137929.12,0.77,Oui
ORD00846,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-04-05,2025-04-11,5,6,1,1769,395.9,700347.1,0.93,Oui
ORD00847,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-07-30,2025-08-14,14,15,1,957,335.65,321217.05,0.96,Oui
ORD00848,F005,CleanHome,France,Droguerie,P005,Lessive,2025-03-19,2025-03-22,3,3,0,268,59.63,15980.84,0.76,Non
ORD00849,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-05-17,2025-06-07,18,21,3,1211,275.76,333945.36,0.9,Oui
ORD00850,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-07-03,2025-07-04,2,1,0,1459,351.03,512152.77,0.78,Oui
ORD00851,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-12-31,2026-01-25,21,25,4,815,83.2,67808.0,0.85,Oui
ORD00852,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-04-09,2025-04-13,4,4,0,116,184.16,21362.56,0.99,Non
ORD00853,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-04-24,2025-05-12,14,18,4,1424,444.72,633281.28,0.94,Oui
ORD00854,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-11-12,2025-12-05,21,23,2,1458,146.54,213655.32,0.86,Oui
ORD00855,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-01-22,2025-02-08,14,17,3,1555,371.04,576967.2,0.93,Oui
ORD00856,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-11-01,2025-11-22,18,21,3,1125,288.81,324911.25,0.93,Oui
ORD00857,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-08-20,2025-08-27,5,7,2,1743,395.06,688589.58,0.97,Oui
ORD00858,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-07-22,2025-08-20,25,29,4,130,251.19,32654.7,0.88,Oui
ORD00859,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-04-08,2025-04-11,2,3,1,950,179.42,170449.0,0.83,Oui
ORD00860,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-03-27,2025-04-19,21,23,2,652,276.1,180017.2,0.76,Oui
ORD00861,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-08-26,2025-09-03,4,8,4,975,41.15,40121.25,0.88,Oui
ORD00862,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-12-23,2026-01-13,18,21,3,327,177.18,57937.86,0.83,Oui
ORD00863,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-10-30,2025-11-24,21,25,4,1884,91.27,171952.68,0.86,Oui
ORD00864,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-03-05,2025-03-08,4,3,0,283,317.95,89979.85,0.91,Oui
ORD00865,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-09-19,2025-10-06,14,17,3,1995,72.37,144378.15,0.89,Oui
ORD00866,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-06-21,2025-06-28,4,7,3,1834,296.96,544624.64,0.79,Oui
ORD00867,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-12-31,2026-01-03,4,3,0,909,138.97,126323.73,0.93,Non
ORD00868,F005,CleanHome,France,Droguerie,P005,Lessive,2025-11-17,2025-11-20,3,3,0,290,404.39,117273.1,0.99,Oui
ORD00869,F005,CleanHome,France,Droguerie,P005,Lessive,2025-01-07,2025-01-12,3,5,2,1069,385.01,411575.69,0.89,Oui
ORD00870,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-05-02,2025-05-23,21,21,0,1255,296.93,372647.15,0.86,Oui
ORD00871,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-11-04,2025-11-21,18,17,0,551,397.03,218763.53,0.82,Oui
ORD00872,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-01-26,2025-02-01,6,6,0,353,25.25,8913.25,0.84,Oui
ORD00873,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-12-08,2025-12-13,2,5,3,1766,271.68,479786.88,0.83,Oui
ORD00874,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-08-02,2025-08-07,5,5,0,380,302.6,114988.0,0.9,Oui
ORD00875,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-10-21,2025-11-11,18,21,3,413,434.85,179593.05,0.94,Oui
ORD00876,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-02-17,2025-02-20,2,3,1,711,166.17,118146.87,0.84,Oui
ORD00877,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-10-09,2025-10-22,14,13,0,649,212.13,137672.37,0.78,Oui
ORD00878,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-09-27,2025-10-09,10,12,2,1124,94.83,106588.92,0.8,Oui
ORD00879,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-11-19,2025-12-10,18,21,3,229,217.91,49901.39,0.92,Non
ORD00880,F005,CleanHome,France,Droguerie,P005,Lessive,2025-08-07,2025-08-13,3,6,3,1786,142.76,254969.36,0.88,Non
ORD00881,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-03-08,2025-03-21,10,13,3,1202,223.63,268803.26,0.93,Oui
ORD00882,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-11-09,2025-11-13,4,4,0,1501,131.07,196736.07,0.8,Oui
ORD00883,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-11-17,2025-12-07,21,20,0,1560,381.71,595467.6,0.95,Non
ORD00884,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-01-24,2025-02-08,14,15,1,766,252.41,193346.06,0.91,Oui
ORD00885,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-12-20,2025-12-27,6,7,1,571,355.69,203098.99,0.83,Oui
ORD00886,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-01-04,2025-01-13,10,9,0,1454,150.31,218550.74,0.85,Oui
ORD00887,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-03-31,2025-04-02,2,2,0,726,375.3,272467.8,0.98,Oui
ORD00888,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-01-19,2025-02-13,21,25,4,328,216.93,71153.04,0.91,Oui
ORD00889,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-06-21,2025-07-18,25,27,2,1655,366.47,606507.85,0.98,Oui
ORD00890,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-06-03,2025-07-01,25,28,3,1534,305.35,468406.9,0.89,Oui
ORD00891,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-12-17,2026-01-05,18,19,1,1687,412.33,695600.71,0.95,Oui
ORD00892,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-05-24,2025-05-27,4,3,0,744,442.64,329324.16,0.91,Oui
ORD00893,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-11-07,2025-11-27,18,20,2,433,268.04,116061.32,0.97,Oui
ORD00894,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-12-30,2026-01-08,10,9,0,606,186.53,113037.18,0.87,Oui
ORD00895,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-06-04,2025-06-25,21,21,0,1125,136.39,153438.75,0.78,Oui
ORD00896,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-02-17,2025-02-25,6,8,2,1086,11.71,12717.06,0.87,Oui
ORD00897,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-06-24,2025-07-02,6,8,2,1550,393.31,609630.5,0.83,Oui
ORD00898,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-09-22,2025-10-01,5,9,4,321,92.73,29766.33,0.76,Oui
ORD00899,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-03-01,2025-03-25,25,24,0,686,419.59,287838.74,0.92,Oui
ORD00900,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-06-20,2025-06-27,5,7,2,1871,21.24,39740.04,0.88,Oui
ORD00901,F005,CleanHome,France,Droguerie,P005,Lessive,2025-01-12,2025-01-18,3,6,3,1603,140.81,225718.43,0.97,Oui
ORD00902,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-05-27,2025-06-03,6,7,1,1140,143.96,164114.4,0.86,Oui
ORD00903,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-03-22,2025-03-27,4,5,1,284,7.36,2090.24,0.91,Oui
ORD00904,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-10-05,2025-10-12,6,7,1,1175,143.66,168800.5,0.79,Oui
ORD00905,F005,CleanHome,France,Droguerie,P005,Lessive,2025-10-21,2025-10-24,3,3,0,400,32.52,13008.0,0.9,Oui
ORD00906,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-01-26,2025-02-16,21,21,0,109,212.1,23118.9,0.92,Oui
ORD00907,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-02-14,2025-02-18,2,4,2,852,80.95,68969.4,0.9,Oui
ORD00908,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-11-12,2025-12-04,21,22,1,689,149.88,103267.32,0.8,Oui
ORD00909,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-02-10,2025-03-09,25,27,2,1212,59.74,72404.88,0.95,Oui
ORD00910,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-02-19,2025-03-14,21,23,2,685,308.17,211096.45,0.93,Oui
ORD00911,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-04-25,2025-05-01,6,6,0,1813,403.12,730856.56,0.81,Oui
ORD00912,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-12-25,2026-01-02,4,8,4,726,355.06,257773.56,0.97,Oui
ORD00913,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-02-03,2025-02-07,2,4,2,281,158.47,44530.07,0.87,Oui
ORD00914,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-11-06,2025-11-19,10,13,3,310,228.82,70934.2,0.85,Oui
ORD00915,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-06-16,2025-06-24,5,8,3,1380,32.38,44684.4,0.83,Oui
ORD00916,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-07-31,2025-08-18,18,18,0,1321,110.04,145362.84,0.79,Oui
ORD00917,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-06-24,2025-06-29,5,5,0,1716,312.48,536215.68,0.86,Non
ORD00918,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-06-25,2025-07-16,18,21,3,1471,106.65,156882.15,0.92,Oui
ORD00919,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-09-07,2025-09-24,18,17,0,1262,268.44,338771.28,0.83,Oui
ORD00920,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-04-01,2025-04-23,21,22,1,881,31.79,28006.99,0.78,Oui
ORD00921,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-06-17,2025-07-03,14,16,2,1370,297.24,407218.8,0.77,Oui
ORD00922,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-11-22,2025-12-09,18,17,0,1600,66.45,106320.0,0.79,Oui
ORD00923,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-11-12,2025-11-29,14,17,3,965,88.45,85354.25,0.92,Oui
ORD00924,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-12-14,2026-01-02,18,19,1,1931,424.53,819767.43,0.86,Non
ORD00925,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-02-15,2025-02-28,10,13,3,66,275.37,18174.42,0.88,Oui
ORD00926,F005,CleanHome,France,Droguerie,P005,Lessive,2025-02-01,2025-02-05,3,4,1,1895,247.22,468481.9,0.76,Oui
ORD00927,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-02-26,2025-03-09,10,11,1,1822,14.52,26455.44,0.86,Oui
ORD00928,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-12-31,2026-01-12,10,12,2,881,172.01,151540.81,0.89,Oui
ORD00929,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-03-13,2025-04-03,21,21,0,1187,173.38,205802.06,0.98,Oui
ORD00930,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-05-28,2025-06-05,4,8,4,307,60.86,18684.02,0.77,Oui
ORD00931,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-12-03,2025-12-26,21,23,2,328,38.56,12647.68,0.91,Oui
ORD00932,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-12-23,2026-01-16,21,24,3,1955,191.85,375066.75,0.79,Oui
ORD00933,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-08-19,2025-09-15,25,27,2,777,101.97,79230.69,0.86,Oui
ORD00934,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-05-02,2025-05-27,21,25,4,1077,121.53,130887.81,0.98,Oui
ORD00935,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-01-20,2025-01-25,2,5,3,1039,317.34,329716.26,0.78,Oui
ORD00936,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-03-14,2025-03-23,5,9,4,1547,237.12,366824.64,0.96,Oui
ORD00937,F005,CleanHome,France,Droguerie,P005,Lessive,2025-08-27,2025-09-02,3,6,3,210,235.75,49507.5,0.9,Oui
ORD00938,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-12-17,2025-12-26,5,9,4,1154,359.25,414574.5,0.83,Oui
ORD00939,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-10-01,2025-10-10,10,9,0,1010,204.59,206635.9,0.98,Oui
ORD00940,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-08-04,2025-08-15,10,11,1,1684,132.93,223854.12,0.79,Oui
ORD00941,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-06-05,2025-06-27,18,22,4,1657,253.89,420695.73,0.77,Oui
ORD00942,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-10-21,2025-10-24,4,3,0,1394,445.67,621263.98,0.95,Oui
ORD00943,F005,CleanHome,France,Droguerie,P005,Lessive,2025-09-06,2025-09-08,3,2,0,309,227.77,70380.93,0.96,Oui
ORD00944,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-11-12,2025-11-17,4,5,1,613,386.11,236685.43,0.75,Oui
ORD00945,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-10-30,2025-11-07,4,8,4,359,296.79,106547.61,0.84,Oui
ORD00946,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-09-06,2025-09-12,6,6,0,1687,237.56,400763.72,0.76,Non
ORD00947,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-11-01,2025-11-05,4,4,0,1765,223.43,394353.95,1.0,Oui
ORD00948,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-12-05,2025-12-13,6,8,2,1536,287.09,440970.24,0.8,Oui
ORD00949,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-01-28,2025-02-11,10,14,4,591,340.09,200993.19,0.78,Oui
ORD00950,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-09-01,2025-09-16,14,15,1,1025,335.89,344287.25,0.94,Oui
ORD00951,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-12-16,2026-01-03,14,18,4,848,213.83,181327.84,0.79,Oui
ORD00952,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-05-28,2025-06-01,2,4,2,832,305.48,254159.36,0.99,Oui
ORD00953,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-02-19,2025-02-24,2,5,3,1355,159.55,216190.25,0.96,Oui
ORD00954,F005,CleanHome,France,Droguerie,P005,Lessive,2025-06-21,2025-06-25,3,4,1,596,361.14,215239.44,0.81,Oui
ORD00955,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-12-12,2026-01-06,21,25,4,545,330.57,180160.65,0.9,Oui
ORD00956,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-12-13,2025-12-27,10,14,4,418,141.31,59067.58,0.75,Oui
ORD00957,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-01-07,2025-01-14,5,7,2,250,236.61,59152.5,0.92,Oui
ORD00958,F005,CleanHome,France,Droguerie,P005,Lessive,2025-05-09,2025-05-12,3,3,0,119,11.15,1326.85,0.77,Non
ORD00959,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-11-03,2025-11-13,6,10,4,299,318.78,95315.22,0.78,Oui
ORD00960,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-07-12,2025-07-20,4,8,4,1614,405.0,653670.0,0.89,Non
ORD00961,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-12-23,2025-12-28,5,5,0,568,132.91,75492.88,0.92,Oui
ORD00962,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-05-22,2025-06-14,21,23,2,1467,406.57,596438.19,0.94,Oui
ORD00963,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-02-07,2025-02-12,4,5,1,1641,28.54,46834.14,0.85,Non
ORD00964,F005,CleanHome,France,Droguerie,P005,Lessive,2025-05-16,2025-05-19,3,3,0,952,31.69,30168.88,0.99,Oui
ORD00965,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-04-02,2025-04-20,14,18,4,1057,49.24,52046.68,0.89,Oui
ORD00966,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-11-26,2025-12-13,18,17,0,1919,198.99,381861.81,0.81,Oui
ORD00967,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-10-20,2025-10-29,5,9,4,563,349.87,196976.81,0.75,Oui
ORD00968,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-01-20,2025-01-26,2,6,4,849,120.26,102100.74,0.93,Oui
ORD00969,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-01-02,2025-01-23,18,21,3,1499,422.99,634062.01,0.87,Oui
ORD00970,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-10-04,2025-10-09,5,5,0,56,173.3,9704.8,0.92,Oui
ORD00971,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-10-18,2025-10-26,5,8,3,1964,446.22,876376.08,0.83,Oui
ORD00972,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-11-20,2025-11-26,2,6,4,235,164.73,38711.55,0.96,Oui
ORD00973,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-05-29,2025-06-23,21,25,4,465,79.89,37148.85,0.76,Oui
ORD00974,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-06-03,2025-06-13,6,10,4,848,403.46,342134.08,0.91,Oui
ORD00975,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-11-20,2025-11-27,5,7,2,1555,85.66,133201.3,0.76,Oui
ORD00976,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-05-03,2025-05-23,18,20,2,846,28.82,24381.72,0.89,Oui
ORD00977,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-08-19,2025-09-12,25,24,0,125,153.01,19126.25,0.83,Oui
ORD00978,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-03-02,2025-03-16,14,14,0,1702,294.41,501085.82,0.88,Non
ORD00979,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-03-18,2025-04-16,25,29,4,1236,105.23,130064.28,0.77,Oui
ORD00980,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-12-01,2025-12-21,21,20,0,1015,408.28,414404.2,0.9,Oui
ORD00981,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-01-08,2025-01-12,4,4,0,1345,22.96,30881.2,0.83,Oui
ORD00982,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-11-09,2025-11-30,21,21,0,1760,266.17,468459.2,0.95,Oui
ORD00983,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-11-01,2025-11-25,21,24,3,501,28.87,14463.87,0.8,Oui
ORD00984,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-06-16,2025-06-29,14,13,0,1451,259.4,376389.4,0.78,Oui
ORD00985,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-01-24,2025-02-02,6,9,3,405,151.31,61280.55,0.78,Oui
ORD00986,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-03-28,2025-04-15,14,18,4,807,249.26,201152.82,0.86,Non
ORD00987,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-03-10,2025-03-11,2,1,0,1670,381.39,636921.3,0.9,Oui
ORD00988,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-09-07,2025-09-08,2,1,0,63,3.75,236.25,0.98,Oui
ORD00989,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-05-26,2025-06-15,18,20,2,1470,363.43,534242.1,0.94,Oui
ORD00990,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-03-15,2025-03-25,6,10,4,604,235.63,142320.52,0.85,Non
ORD00991,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-12-21,2026-01-07,18,17,0,1271,81.41,103472.11,0.87,Non
ORD00992,F005,CleanHome,France,Droguerie,P005,Lessive,2025-06-28,2025-07-03,3,5,2,59,251.19,14820.21,0.8,Non
ORD00993,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-11-13,2025-11-19,5,6,1,1816,342.63,622216.08,0.88,Oui
ORD00994,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-05-22,2025-05-27,6,5,0,446,51.15,22812.9,0.79,Oui
ORD00995,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-09-12,2025-10-03,21,21,0,377,301.73,113752.21,0.76,Oui
ORD00996,F005,CleanHome,France,Droguerie,P005,Lessive,2025-04-18,2025-04-23,3,5,2,564,150.77,85034.28,0.95,Oui
ORD00997,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-02-23,2025-03-01,2,6,4,157,416.23,65348.11,0.79,Oui
ORD00998,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-09-21,2025-10-11,21,20,0,195,402.84,78553.8,0.93,Oui
ORD00999,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-08-03,2025-08-13,10,10,0,1580,304.75,481505.0,0.83,Oui
ORD01000,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-04-27,2025-05-06,10,9,0,535,332.12,177684.2,0.97,Oui
ORD01001,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-02-07,2025-02-15,6,8,2,1248,218.24,272363.52,0.97,Oui
ORD01002,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-08-21,2025-09-08,18,18,0,843,168.38,141944.34,0.86,Oui
ORD01003,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-05-19,2025-05-29,10,10,0,737,57.68,42510.16,0.92,Oui
ORD01004,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-02-26,2025-03-04,4,6,2,989,188.49,186416.61,0.94,Oui
ORD01005,F005,CleanHome,France,Droguerie,P005,Lessive,2025-11-06,2025-11-09,3,3,0,1666,357.66,595861.56,0.99,Oui
ORD01006,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-10-11,2025-10-29,18,18,0,227,185.56,42122.12,0.88,Oui
ORD01007,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-10-30,2025-11-07,6,8,2,1764,208.51,367811.64,0.75,Oui
ORD01008,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-05-07,2025-05-14,6,7,1,939,260.97,245050.83,0.97,Oui
ORD01009,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-10-21,2025-10-24,4,3,0,905,441.09,399186.45,0.76,Oui
ORD01010,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-01-18,2025-02-14,25,27,2,1137,177.75,202101.75,0.95,Oui
ORD01011,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-08-20,2025-08-27,5,7,2,542,37.85,20514.7,0.94,Oui
ORD01012,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-04-22,2025-05-06,14,14,0,784,133.46,104632.64,0.91,Oui
ORD01013,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-12-09,2025-12-31,21,22,1,381,316.64,120639.84,0.96,Oui
ORD01014,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-08-21,2025-08-25,2,4,2,1630,62.81,102380.3,0.93,Oui
ORD01015,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-11-17,2025-11-29,10,12,2,1491,285.21,425248.11,0.97,Oui
ORD01016,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-09-29,2025-10-08,10,9,0,657,191.94,126104.58,0.82,Non
ORD01017,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-10-22,2025-11-16,25,25,0,1663,308.26,512636.38,0.91,Oui
