transaction_id,date,store_id,store_city,product_id,product_name,category,price,quantity,total_amount,customer_id,customer_age,customer_segment,loyalty_points,payment_method,stock_before,stock_after,promotion,weather,temperature,special_day,web_visits,clicks
T00520,2025-06-02,S01,Paris,P008,Smartphone,Électronique,299.0,3,897.0,C383,25,Senior,1299,Espèces,41,38,Non,Pluie,22.1,Black Friday,0,0
T00521,2025-09-09,S02,Lyon,P009,TV 4K,Électronique,599.0,6,3594.0,C824,48,Actif,771,Mobile,196,190,Non,Neige,21.5,Noël,3,1
T00522,2025-06-19,S06,Nice,P002,Riz 1kg,Alimentaire,2.0,2,4.0,C470,22,Actif,601,CB,33,31,Oui,Soleil,25.1,Aucun,20,16
T00523,2025-03-12,S04,Lille,P006,T-shirt homme,Textile,12.0,3,36.0,C621,19,Famille,4669,CB,90,87,Oui,Nuageux,5.8,Black Friday,29,14
T00524,2025-06-16,S01,Paris,P005,Lessive,Droguerie,8.5,5,42.5,C792,29,Actif,1020,Mobile,162,157,Non,Pluie,9.8,Aucun,14,12
T00525,2025-09-02,S05,Toulouse,P003,Pâtes 500g,Alimentaire,1.1,8,8.8,C871,36,Jeune,1313,Espèces,138,130,Non,Soleil,20.9,Aucun,6,5
T00526,2025-08-12,S03,Marseille,P002,Riz 1kg,Alimentaire,2.0,8,16.0,C663,51,Famille,921,CB,142,134,Oui,Pluie,32.3,Aucun,26,18
T00527,2025-05-31,S03,Marseille,P007,Jeans,Textile,35.0,3,105.0,C768,44,Actif,4587,CB,103,100,Oui,Nuageux,20.3,Aucun,13,6
T00528,2025-09-22,S07,Bordeaux,P007,Jeans,Textile,35.0,10,350.0,C350,21,Senior,1611,Espèces,134,124,Non,Nuageux,7.4,Soldes,21,21
T00529,2025-04-25,S03,Marseille,P003,Pâtes 500g,Alimentaire,1.1,10,11.0,C644,36,Famille,633,Espèces,189,179,Oui,Soleil,15.2,Aucun,13,4
T00530,2025-06-02,S06,Nice,P009,TV 4K,Électronique,599.0,2,1198.0,C469,58,Actif,4814,CB,80,78,Oui,Pluie,-3.6,Black Friday,1,0
T00531,2025-05-15,S04,Lille,P009,TV 4K,Électronique,599.0,1,599.0,C519,68,Actif,3261,Mobile,61,60,Non,Soleil,24.2,Noël,29,24
T00532,2025-05-30,S08,Nantes,P003,Pâtes 500g,Alimentaire,1.1,4,4.4,C949,59,Jeune,328,Mobile,53,49,Oui,Neige,-2.6,Black Friday,45,26
T00533,2025-04-21,S02,Lyon,P007,Jeans,Textile,35.0,5,175.0,C763,62,Actif,4763,Mobile,20,15,Oui,Nuageux,5.0,Black Friday,15,15
T00534,2025-09-26,S06,Nice,P001,Lait demi-écrémé,Alimentaire,1.2,4,4.8,C807,43,Senior,2995,CB,89,85,Non,Neige,0.7,Black Friday,23,5
T00535,2025-06-07,S07,Bordeaux,P004,Shampoing,Droguerie,4.5,9,40.5,C497,40,Actif,3056,CB,91,82,Oui,Nuageux,18.7,Aucun,34,23
T00536,2025-04-26,S07,Bordeaux,P008,Smartphone,Électronique,299.0,10,2990.0,C314,37,Famille,1984,Espèces,95,85,Oui,Neige,24.7,Black Friday,1,1
T00537,2025-01-14,S01,Paris,P006,T-shirt homme,Textile,12.0,6,72.0,C650,31,Senior,2210,Mobile,106,100,Oui,Nuageux,-2.3,Soldes,28,23
T00538,2025-08-10,S07,Bordeaux,P004,Shampoing,Droguerie,4.5,8,36.0,C541,25,Senior,105,CB,109,101,Oui,Soleil,-4.2,Noël,5,2
T00539,2025-12-05,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,1.2,8,9.6,C563,65,Actif,416,Espèces,153,145,Non,Nuageux,-3.7,Black Friday,29,6
T00540,2025-05-02,S05,Toulouse,P007,Jeans,Textile,35.0,7,245.0,C743,67,Senior,687,CB,63,56,Oui,Pluie,12.2,Noël,47,23
T00541,2025-06-10,S01,Paris,P001,Lait demi-écrémé,Alimentaire,1.2,6,7.2,C953,25,Actif,2187,CB,163,157,Oui,Neige,34.4,Aucun,1,1
T00542,2025-09-21,S03,Marseille,P003,Pâtes 500g,Alimentaire,1.1,3,3.3,C585,54,Famille,247,CB,56,53,Oui,Pluie,32.1,Noël,34,27
T00543,2025-03-23,S05,Toulouse,P002,Riz 1kg,Alimentaire,2.0,4,8.0,C750,70,Jeune,2119,Espèces,122,118,Non,Nuageux,7.6,Aucun,26,26
T00544,2025-10-16,S05,Toulouse,P003,Pâtes 500g,Alimentaire,1.1,4,4.4,C199,41,Senior,4093,Mobile,104,100,Non,Pluie,26.1,Soldes,43,8
T00545,2025-07-24,S06,Nice,P005,Lessive,Droguerie,8.5,8,68.0,C842,40,Jeune,2484,Mobile,108,100,Non,Neige,12.0,Soldes,40,10
T00546,2025-06-10,S06,Nice,P010,Casque audio,Électronique,49.0,9,441.0,C958,69,Senior,488,CB,76,67,Oui,Neige,10.5,Noël,22,1
T00547,2025-11-27,S08,Nantes,P010,Casque audio,Électronique,49.0,3,147.0,C680,48,Senior,4620,CB,83,80,Non,Pluie,1.9,Black Friday,31,13
T00548,2025-03-10,S02,Lyon,P008,Smartphone,Électronique,299.0,5,1495.0,C572,23,Actif,2468,Espèces,70,65,Non,Soleil,24.2,Black Friday,36,28
T00549,2025-12-08,S03,Marseille,P004,Shampoing,Droguerie,4.5,6,27.0,C525,63,Senior,4488,CB,154,148,Non,Neige,22.5,Soldes,46,17
T00550,2025-09-01,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,1.2,3,3.6,C252,36,Famille,4108,Mobile,104,101,Non,Nuageux,16.2,Noël,39,4
T00551,2025-10-21,S01,Paris,P001,Lait demi-écrémé,Alimentaire,1.2,7,8.4,C394,51,Senior,2053,CB,181,174,Non,Pluie,32.4,Black Friday,27,7
T00552,2025-10-24,S03,Marseille,P010,Casque audio,Électronique,49.0,4,196.0,C755,63,Actif,2798,CB,178,174,Non,Nuageux,4.4,Soldes,16,16
T00553,2025-11-10,S04,Lille,P009,TV 4K,Électronique,599.0,4,2396.0,C519,60,Actif,726,Mobile,110,106,Non,Neige,10.8,Aucun,17,5
T00554,2025-06-30,S05,Toulouse,P002,Riz 1kg,Alimentaire,2.0,3,6.0,C382,40,Famille,4656,Mobile,42,39,Oui,Soleil,-3.5,Soldes,6,1
T00555,2025-01-27,S07,Bordeaux,P005,Lessive,Droguerie,8.5,4,34.0,C482,22,Senior,1959,Espèces,193,189,Oui,Nuageux,13.4,Aucun,25,10
T00556,2025-09-13,S02,Lyon,P008,Smartphone,Électronique,299.0,9,2691.0,C168,20,Famille,3698,CB,91,82,Non,Nuageux,4.1,Noël,48,18
T00557,2025-01-05,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,1.2,3,3.6,C926,41,Actif,3449,Mobile,110,107,Oui,Neige,23.7,Noël,8,3
T00558,2025-07-21,S06,Nice,P006,T-shirt homme,Textile,12.0,9,108.0,C623,69,Actif,4961,Espèces,93,84,Oui,Pluie,23.8,Soldes,23,3
T00559,2025-07-27,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,1.2,1,1.2,C393,62,Jeune,1798,CB,58,57,Oui,Neige,22.1,Black Friday,10,3
T00560,2025-04-17,S06,Nice,P006,T-shirt homme,Textile,12.0,9,108.0,C375,64,Senior,4675,Mobile,184,175,Oui,Pluie,2.8,Black Friday,6,6
T00561,2025-06-25,S03,Marseille,P008,Smartphone,Électronique,299.0,3,897.0,C657,37,Jeune,3975,Espèces,39,36,Oui,Neige,-0.9,Black Friday,17,5
T00562,2025-01-29,S05,Toulouse,P010,Casque audio,Électronique,49.0,4,196.0,C547,62,Jeune,3070,Espèces,24,20,Non,Soleil,31.7,Aucun,13,1
T00563,2025-05-02,S06,Nice,P005,Lessive,Droguerie,8.5,8,68.0,C149,70,Actif,3813,Mobile,200,192,Non,Neige,19.7,Black Friday,3,1
T00564,2025-04-24,S07,Bordeaux,P008,Smartphone,Électronique,299.0,3,897.0,C617,29,Actif,3018,Espèces,60,57,Oui,Soleil,-3.5,Aucun,1,0
T00565,2025-03-03,S04,Lille,P004,Shampoing,Droguerie,4.5,10,45.0,C645,53,Jeune,3427,CB,69,59,Oui,Soleil,10.0,Noël,24,18
T00566,2025-01-03,S05,Toulouse,P010,Casque audio,Électronique,49.0,1,49.0,C659,58,Actif,4455,Espèces,81,80,Non,Soleil,26.4,Soldes,4,4
T00567,2025-03-13,S04,Lille,P009,TV 4K,Électronique,599.0,6,3594.0,C998,38,Actif,2900,Mobile,127,121,Non,Soleil,30.6,Noël,41,19
T00568,2025-12-09,S08,Nantes,P010,Casque audio,Électronique,49.0,4,196.0,C648,58,Jeune,3406,Espèces,34,30,Non,Pluie,8.9,Soldes,37,33
T00569,2025-07-26,S06,Nice,P010,Casque audio,Électronique,49.0,6,294.0,C120,34,Famille,4425,Espèces,23,17,Non,Pluie,13.7,Soldes,45,4
T00570,2025-11-04,S04,Lille,P002,Riz 1kg,Alimentaire,2.0,1,2.0,C784,60,Famille,2433,Espèces,177,176,Oui,Pluie,26.6,Noël,19,14
T00571,2025-12-07,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,1.2,1,1.2,C161,62,Actif,4334,CB,159,158,Oui,Neige,29.7,Soldes,16,14
T00572,2025-11-19,S08,Nantes,P007,Jeans,Textile,35.0,4,140.0,C124,36,Senior,3601,CB,180,176,Non,Neige,25.6,Aucun,24,6
T00573,2025-02-27,S01,Paris,P004,Shampoing,Droguerie,4.5,6,27.0,C655,41,Actif,3653,CB,176,170,Non,Soleil,13.4,Aucun,19,13
T00574,2025-10-19,S01,Paris,P008,Smartphone,Électronique,299.0,3,897.0,C974,63,Jeune,1300,Mobile,142,139,Non,Neige,24.1,Black Friday,49,13
T00575,2025-12-23,S04,Lille,P007,Jeans,Textile,35.0,1,35.0,C473,55,Senior,2924,Mobile,60,59,Non,Soleil,14.1,Noël,33,2
T00576,2025-02-06,S05,Toulouse,P007,Jeans,Textile,35.0,6,210.0,C728,21,Senior,4971,CB,62,56,Oui,Nuageux,26.9,Black Friday,26,18
T00577,2025-02-09,S01,Paris,P001,Lait demi-écrémé,Alimentaire,1.2,8,9.6,C248,32,Senior,695,Mobile,184,176,Non,Nuageux,-4.3,Noël,16,14
T00578,2025-05-09,S05,Toulouse,P008,Smartphone,Électronique,299.0,1,299.0,C541,58,Jeune,3881,Mobile,119,118,Non,Soleil,11.8,Soldes,2,0
T00579,2025-07-14,S07,Bordeaux,P007,Jeans,Textile,35.0,3,105.0,C600,51,Actif,2101,Espèces,31,28,Non,Nuageux,1.3,Soldes,44,27
T00580,2025-09-09,S07,Bordeaux,P010,Casque audio,Électronique,49.0,1,49.0,C594,33,Senior,1990,Mobile,198,197,Non,Pluie,-2.5,Noël,49,28
T00581,2025-09-16,S06,Nice,P008,Smartphone,Électronique,299.0,6,1794.0,C193,59,Famille,430,Espèces,32,26,Oui,Neige,14.2,Soldes,32,10
T00582,2025-02-23,S08,Nantes,P010,Casque audio,Électronique,49.0,4,196.0,C576,61,Jeune,3629,CB,66,62,Non,Soleil,27.4,Noël,26,2
T00583,2025-02-03,S02,Lyon,P004,Shampoing,Droguerie,4.5,5,22.5,C596,57,Senior,4214,Mobile,119,114,Non,Neige,7.3,Black Friday,2,1
T00584,2025-06-29,S05,Toulouse,P008,Smartphone,Électronique,299.0,5,1495.0,C882,27,Actif,4511,Espèces,151,146,Oui,Soleil,6.7,Soldes,45,41
T00585,2025-11-15,S07,Bordeaux,P009,TV 4K,Électronique,599.0,6,3594.0,C665,67,Senior,1136,Mobile,121,115,Non,Nuageux,8.4,Soldes,36,28
T00586,2025-05-14,S04,Lille,P007,Jeans,Textile,35.0,8,280.0,C614,43,Senior,2501,Espèces,161,153,Non,Neige,5.6,Noël,36,34
T00587,2025-10-27,S06,Nice,P005,Lessive,Droguerie,8.5,8,68.0,C149,26,Senior,620,CB,136,128,Oui,Soleil,-0.8,Soldes,39,39
T00588,2025-07-19,S07,Bordeaux,P008,Smartphone,Électronique,299.0,5,1495.0,C410,49,Jeune,4565,Espèces,33,28,Non,Nuageux,-3.7,Noël,25,6
T00589,2025-10-06,S03,Marseille,P002,Riz 1kg,Alimentaire,2.0,9,18.0,C669,27,Jeune,3047,Espèces,137,128,Non,Pluie,12.6,Noël,15,9
T00590,2025-02-16,S06,Nice,P009,TV 4K,Électronique,599.0,4,2396.0,C482,23,Jeune,927,Mobile,114,110,Non,Nuageux,-0.2,Black Friday,14,10
T00591,2025-09-28,S03,Marseille,P007,Jeans,Textile,35.0,1,35.0,C131,39,Senior,1646,Espèces,86,85,Non,Soleil,27.3,Aucun,26,15
T00592,2025-09-14,S02,Lyon,P007,Jeans,Textile,35.0,2,70.0,C677,23,Actif,1632,CB,85,83,Non,Pluie,9.6,Black Friday,23,12
T00593,2025-10-13,S02,Lyon,P006,T-shirt homme,Textile,12.0,7,84.0,C138,62,Senior,3241,CB,172,165,Oui,Pluie,29.4,Black Friday,17,1
T00594,2025-05-11,S04,Lille,P008,Smartphone,Électronique,299.0,1,299.0,C132,43,Actif,2051,Espèces,186,185,Oui,Neige,13.2,Black Friday,27,1
T00595,2025-02-11,S04,Lille,P009,TV 4K,Électronique,599.0,3,1797.0,C505,34,Senior,3171,Mobile,122,119,Oui,Pluie,9.0,Soldes,39,27
T00596,2025-02-16,S04,Lille,P003,Pâtes 500g,Alimentaire,1.1,9,9.9,C695,43,Jeune,3196,CB,82,73,Non,Neige,31.9,Black Friday,37,30
T00597,2025-06-19,S01,Paris,P006,T-shirt homme,Textile,12.0,2,24.0,C435,24,Famille,3619,CB,155,153,Oui,Nuageux,11.2,Black Friday,21,0
T00598,2025-08-14,S04,Lille,P008,Smartphone,Électronique,299.0,2,598.0,C908,22,Famille,1362,Espèces,166,164,Non,Soleil,32.5,Soldes,26,10
T00599,2025-12-16,S05,Toulouse,P009,TV 4K,Électronique,599.0,3,1797.0,C322,37,Actif,3107,Mobile,171,168,Oui,Soleil,9.6,Noël,1,1
T00600,2025-01-25,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,1.2,1,1.2,C255,53,Jeune,4010,Espèces,56,55,Oui,Pluie,-1.3,Aucun,39,15
T00601,2025-09-18,S06,Nice,P006,T-shirt homme,Textile,12.0,8,96.0,C106,55,Senior,957,CB,142,134,Non,Soleil,21.2,Aucun,13,1
T00602,2025-08-31,S04,Lille,P004,Shampoing,Droguerie,4.5,1,4.5,C703,60,Actif,2713,Espèces,175,174,Non,Nuageux,3.9,Noël,6,1
T00603,2025-12-20,S04,Lille,P008,Smartphone,Électronique,299.0,7,2093.0,C929,67,Senior,4151,Mobile,141,134,Oui,Neige,21.2,Black Friday,28,22
T00604,2025-05-23,S04,Lille,P007,Jeans,Textile,35.0,1,35.0,C955,37,Jeune,1339,Mobile,20,19,Oui,Neige,30.3,Black Friday,2,0
T00605,2025-10-03,S07,Bordeaux,P007,Jeans,Textile,35.0,4,140.0,C137,43,Actif,740,Espèces,52,48,Oui,Pluie,22.3,Noël,36,24
T00606,2025-05-02,S04,Lille,P008,Smartphone,Électronique,299.0,10,2990.0,C414,68,Actif,4618,Mobile,182,172,Oui,Nuageux,18.4,Noël,38,1
T00607,2025-12-10,S01,Paris,P010,Casque audio,Électronique,49.0,10,490.0,C692,40,Jeune,1450,CB,53,43,Oui,Neige,12.8,Soldes,33,26
T00608,2025-10-25,S06,Nice,P010,Casque audio,Électronique,49.0,7,343.0,C593,20,Actif,1711,CB,148,141,Non,Nuageux,2.0,Soldes,19,7
T00609,2025-03-19,S01,Paris,P004,Shampoing,Droguerie,4.5,9,40.5,C775,64,Senior,1155,Espèces,62,53,Non,Pluie,4.9,Soldes,36,31
T00610,2025-10-07,S05,Toulouse,P003,Pâtes 500g,Alimentaire,1.1,2,2.2,C512,70,Jeune,3774,Espèces,27,25,Non,Soleil,16.8,Black Friday,12,3
T00611,2025-02-09,S01,Paris,P003,Pâtes 500g,Alimentaire,1.1,1,1.1,C712,48,Actif,3263,Espèces,111,110,Non,Soleil,7.0,Noël,20,13
T00612,2025-10-15,S05,Toulouse,P010,Casque audio,Électronique,49.0,10,490.0,C571,56,Jeune,4542,Mobile,165,155,Non,Soleil,23.0,Noël,14,9
T00613,2025-08-30,S08,Nantes,P003,Pâtes 500g,Alimentaire,1.1,1,1.1,C507,63,Jeune,1893,Mobile,46,45,Oui,Nuageux,-1.9,Noël,15,8
T00614,2025-02-28,S07,Bordeaux,P010,Casque audio,Électronique,49.0,1,49.0,C238,60,Actif,554,CB,153,152,Oui,Pluie,1.6,Noël,21,17
T00615,2025-05-25,S08,Nantes,P005,Lessive,Droguerie,8.5,4,34.0,C568,34,Famille,1846,CB,98,94,Non,Neige,0.1,Soldes,35,19
T00616,2025-02-06,S06,Nice,P006,T-shirt homme,Textile,12.0,3,36.0,C578,30,Actif,3127,CB,35,32,Oui,Neige,20.4,Aucun,43,38
T00617,2025-02-07,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,1.2,6,7.2,C409,42,Senior,2960,Espèces,59,53,Oui,Neige,9.7,Black Friday,33,8
T00618,2025-03-18,S03,Marseille,P007,Jeans,Textile,35.0,8,280.0,C995,62,Senior,1836,CB,143,135,Non,Nuageux,-4.2,Soldes,15,0
T00619,2025-05-01,S07,Bordeaux,P006,T-shirt homme,Textile,12.0,6,72.0,C666,33,Jeune,3708,CB,37,31,Non,Soleil,-3.1,Soldes,36,18
T00620,2025-03-20,S08,Nantes,P006,T-shirt homme,Textile,12.0,10,120.0,C286,68,Senior,2606,Mobile,58,48,Non,Neige,-4.5,Noël,49,4
T00621,2025-12-17,S08,Nantes,P004,Shampoing,Droguerie,4.5,3,13.5,C436,26,Senior,1873,Espèces,52,49,Oui,Pluie,-3.4,Soldes,6,4
T00622,2025-02-18,S05,Toulouse,P004,Shampoing,Droguerie,4.5,7,31.5,C643,68,Jeune,939,Espèces,100,93,Oui,Pluie,22.9,Soldes,33,24
T00623,2025-07-13,S04,Lille,P004,Shampoing,Droguerie,4.5,6,27.0,C168,22,Actif,1526,CB,31,25,Oui,Soleil,32.1,Black Friday,39,10
T00624,2025-08-20,S06,Nice,P002,Riz 1kg,Alimentaire,2.0,3,6.0,C868,54,Actif,3731,Espèces,82,79,Oui,Soleil,14.8,Soldes,17,15
T00625,2025-03-09,S04,Lille,P004,Shampoing,Droguerie,4.5,6,27.0,C575,48,Famille,1446,Espèces,23,17,Non,Soleil,23.4,Aucun,1,0
T00626,2025-05-25,S07,Bordeaux,P002,Riz 1kg,Alimentaire,2.0,6,12.0,C326,30,Senior,2904,Mobile,92,86,Oui,Nuageux,26.6,Aucun,27,11
T00627,2025-03-24,S07,Bordeaux,P006,T-shirt homme,Textile,12.0,10,120.0,C324,63,Actif,372,Espèces,55,45,Oui,Nuageux,-1.7,Aucun,15,12
T00628,2025-09-05,S01,Paris,P009,TV 4K,Électronique,599.0,7,4193.0,C708,49,Famille,268,CB,142,135,Non,Nuageux,-3.0,Aucun,11,0
T00629,2025-06-22,S03,Marseille,P010,Casque audio,Électronique,49.0,6,294.0,C371,30,Famille,3811,Espèces,79,73,Non,Soleil,31.2,Soldes,9,0
T00630,2025-08-18,S08,Nantes,P010,Casque audio,Électronique,49.0,8,392.0,C324,66,Senior,1685,Mobile,160,152,Non,Neige,33.8,Soldes,11,4
T00631,2025-06-02,S08,Nantes,P003,Pâtes 500g,Alimentaire,1.1,8,8.8,C399,50,Actif,4658,Mobile,163,155,Oui,Neige,13.2,Soldes,39,1
T00632,2025-10-16,S08,Nantes,P009,TV 4K,Électronique,599.0,2,1198.0,C398,60,Senior,3878,Mobile,130,128,Non,Neige,31.8,Black Friday,41,29
T00633,2025-01-12,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,1.2,1,1.2,C346,68,Famille,4726,CB,158,157,Oui,Neige,25.0,Noël,23,8
T00634,2025-04-07,S02,Lyon,P002,Riz 1kg,Alimentaire,2.0,2,4.0,C127,23,Jeune,4339,Mobile,185,183,Oui,Pluie,13.4,Aucun,32,1
T00635,2025-03-06,S06,Nice,P007,Jeans,Textile,35.0,1,35.0,C571,59,Famille,2569,CB,135,134,Oui,Nuageux,13.4,Noël,19,17
T00636,2025-03-23,S02,Lyon,P003,Pâtes 500g,Alimentaire,1.1,10,11.0,C866,42,Famille,2389,Mobile,93,83,Oui,Pluie,21.6,Black Friday,16,3
T00637,2025-10-20,S04,Lille,P008,Smartphone,Électronique,299.0,6,1794.0,C486,70,Senior,4597,Espèces,57,51,Non,Neige,29.8,Black Friday,37,35
T00638,2025-07-22,S02,Lyon,P010,Casque audio,Électronique,49.0,1,49.0,C731,29,Famille,405,CB,66,65,Oui,Soleil,27.7,Black Friday,7,5
T00639,2025-01-17,S03,Marseille,P005,Lessive,Droguerie,8.5,5,42.5,C583,51,Famille,4642,Espèces,102,97,Non,Nuageux,33.7,Noël,27,18
T00640,2025-07-23,S04,Lille,P002,Riz 1kg,Alimentaire,2.0,10,20.0,C606,56,Senior,2998,CB,114,104,Oui,Neige,31.4,Aucun,24,18
T00641,2025-01-13,S06,Nice,P004,Shampoing,Droguerie,4.5,5,22.5,C777,57,Senior,406,CB,195,190,Non,Nuageux,-2.7,Soldes,45,21
T00642,2025-06-29,S05,Toulouse,P004,Shampoing,Droguerie,4.5,9,40.5,C132,63,Actif,3781,Mobile,114,105,Oui,Nuageux,19.7,Black Friday,0,1
T00643,2025-12-25,S03,Marseille,P003,Pâtes 500g,Alimentaire,1.1,7,7.7,C598,41,Actif,42,Mobile,146,139,Oui,Nuageux,19.5,Soldes,29,0
T00644,2025-05-30,S03,Marseille,P006,T-shirt homme,Textile,12.0,4,48.0,C579,35,Actif,2357,CB,159,155,Oui,Neige,9.6,Noël,15,2
T00645,2025-10-19,S01,Paris,P002,Riz 1kg,Alimentaire,2.0,1,2.0,C265,35,Actif,796,CB,71,70,Non,Soleil,27.8,Aucun,38,24
T00646,2025-02-05,S04,Lille,P005,Lessive,Droguerie,8.5,1,8.5,C344,21,Senior,2185,Espèces,32,31,Oui,Pluie,31.0,Soldes,39,4
T00647,2025-07-19,S04,Lille,P003,Pâtes 500g,Alimentaire,1.1,6,6.6,C319,36,Famille,1180,Mobile,160,154,Non,Neige,19.8,Black Friday,15,2
T00648,2025-01-08,S08,Nantes,P006,T-shirt homme,Textile,12.0,5,60.0,C266,62,Jeune,3936,Espèces,115,110,Oui,Soleil,4.7,Soldes,47,5
T00649,2025-08-24,S08,Nantes,P009,TV 4K,Électronique,599.0,6,3594.0,C541,23,Actif,2193,Espèces,27,21,Non,Pluie,20.9,Black Friday,28,9
T00650,2025-09-29,S07,Bordeaux,P008,Smartphone,Électronique,299.0,9,2691.0,C182,29,Jeune,13,Espèces,42,33,Oui,Pluie,4.3,Black Friday,7,5
T00651,2025-09-20,S03,Marseille,P008,Smartphone,Électronique,299.0,8,2392.0,C999,30,Jeune,4681,Mobile,25,17,Oui,Neige,15.6,Black Friday,45,4
T00652,2025-02-05,S01,Paris,P001,Lait demi-écrémé,Alimentaire,1.2,4,4.8,C225,24,Actif,1884,Mobile,118,114,Oui,Pluie,-0.7,Black Friday,16,12
T00653,2025-03-13,S03,Marseille,P005,Lessive,Droguerie,8.5,8,68.0,C436,68,Actif,488,Espèces,152,144,Non,Soleil,18.9,Aucun,22,8
T00654,2025-01-23,S03,Marseille,P005,Lessive,Droguerie,8.5,6,51.0,C906,28,Jeune,2423,Espèces,125,119,Non,Neige,9.9,Aucun,35,27
T00655,2025-07-18,S06,Nice,P001,Lait demi-écrémé,Alimentaire,1.2,2,2.4,C496,70,Famille,2998,CB,194,192,Non,Soleil,34.8,Black Friday,34,32
T00656,2025-09-05,S08,Nantes,P008,Smartphone,Électronique,299.0,10,2990.0,C101,34,Senior,475,Espèces,147,137,Non,Nuageux,2.0,Noël,5,1
T00657,2025-08-22,S03,Marseille,P004,Shampoing,Droguerie,4.5,10,45.0,C578,52,Jeune,1924,CB,151,141,Oui,Neige,4.5,Noël,11,2
T00658,2025-12-05,S08,Nantes,P008,Smartphone,Électronique,299.0,10,2990.0,C152,37,Famille,4,Mobile,121,111,Non,Pluie,28.2,Soldes,8,0
T00659,2025-11-08,S08,Nantes,P005,Lessive,Droguerie,8.5,9,76.5,C836,40,Jeune,1955,CB,96,87,Non,Neige,24.8,Black Friday,34,2
T00660,2025-08-18,S06,Nice,P010,Casque audio,Électronique,49.0,10,490.0,C242,34,Senior,3713,Mobile,107,97,Oui,Nuageux,-2.7,Noël,12,4
T00661,2025-03-05,S02,Lyon,P003,Pâtes 500g,Alimentaire,1.1,3,3.3,C244,33,Actif,747,CB,131,128,Oui,Soleil,33.9,Soldes,13,6
T00662,2025-12-10,S01,Paris,P006,T-shirt homme,Textile,12.0,10,120.0,C424,32,Actif,187,CB,101,91,Oui,Neige,3.3,Soldes,31,7
T00663,2025-02-23,S07,Bordeaux,P004,Shampoing,Droguerie,4.5,4,18.0,C528,53,Senior,4520,Espèces,86,82,Oui,Nuageux,30.1,Soldes,44,16
T00664,2025-04-21,S06,Nice,P008,Smartphone,Électronique,299.0,5,1495.0,C797,62,Senior,2920,Espèces,179,174,Oui,Soleil,15.4,Aucun,41,20
T00665,2025-07-27,S06,Nice,P003,Pâtes 500g,Alimentaire,1.1,6,6.6,C478,49,Jeune,2923,CB,93,87,Oui,Nuageux,-1.1,Soldes,39,20
T00666,2025-01-16,S08,Nantes,P008,Smartphone,Électronique,299.0,4,1196.0,C905,61,Senior,3976,Mobile,104,100,Non,Neige,8.6,Aucun,45,23
T00667,2025-05-18,S05,Toulouse,P003,Pâtes 500g,Alimentaire,1.1,1,1.1,C191,37,Jeune,139,Mobile,59,58,Non,Pluie,27.6,Black Friday,5,0
T00668,2025-08-26,S06,Nice,P007,Jeans,Textile,35.0,1,35.0,C260,66,Senior,1062,CB,161,160,Non,Soleil,26.8,Aucun,50,40
T00669,2025-10-30,S03,Marseille,P009,TV 4K,Électronique,599.0,5,2995.0,C451,36,Famille,756,Mobile,30,25,Oui,Nuageux,23.4,Aucun,6,0
T00670,2025-05-21,S06,Nice,P007,Jeans,Textile,35.0,10,350.0,C205,66,Actif,1130,Mobile,146,136,Non,Nuageux,7.8,Black Friday,19,5
T00671,2025-03-20,S04,Lille,P009,TV 4K,Électronique,599.0,1,599.0,C387,25,Senior,2254,CB,187,186,Oui,Nuageux,33.6,Black Friday,38,23
T00672,2025-12-31,S08,Nantes,P003,Pâtes 500g,Alimentaire,1.1,2,2.2,C773,24,Actif,2265,Espèces,69,67,Oui,Pluie,6.9,Aucun,37,4
T00673,2025-06-29,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,1.2,1,1.2,C203,45,Actif,4011,CB,132,131,Non,Neige,3.3,Aucun,7,5
T00674,2025-06-23,S01,Paris,P004,Shampoing,Droguerie,4.5,7,31.5,C897,39,Famille,180,Espèces,190,183,Non,Soleil,25.3,Noël,26,8
T00675,2025-08-07,S04,Lille,P010,Casque audio,Électronique,49.0,6,294.0,C932,68,Jeune,4863,Mobile,124,118,Non,Neige,1.6,Black Friday,11,10
T00676,2025-04-02,S05,Toulouse,P005,Lessive,Droguerie,8.5,7,59.5,C757,30,Jeune,119,Espèces,155,148,Oui,Neige,2.5,Aucun,1,1
T00677,2025-12-02,S05,Toulouse,P006,T-shirt homme,Textile,12.0,3,36.0,C873,44,Jeune,2706,CB,175,172,Non,Soleil,3.6,Noël,3,1
T00678,2025-08-01,S03,Marseille,P007,Jeans,Textile,35.0,9,315.0,C652,34,Famille,3852,CB,29,20,Non,Nuageux,22.8,Noël,26,5
T00679,2025-06-30,S04,Lille,P002,Riz 1kg,Alimentaire,2.0,7,14.0,C695,35,Famille,3992,Mobile,44,37,Oui,Neige,25.0,Soldes,8,8
